timestamp,target_name,iteration,markers_found,marker_id,marker_x,marker_y,marker_w,marker_h,error_x,error_y,yaw_speed,pitch_speed,locked,fired,elapsed_time
14:04:49.255924,left,0,2,heart,0.40859,0.39306,0.05781,0.11389,-0.09140999999999999,-0.10693999999999998,-4.570499999999999,5.346999999999999,0,0,1.076
14:04:49.471510,left,1,2,heart,0.41172,0.4,0.05781,0.11667,-0.08828000000000003,-0.09999999999999998,-4.4140000000000015,4.999999999999999,0,0,1.291
14:04:49.682810,left,2,2,heart,0.42031,0.41806,0.05625,0.11389,-0.07968999999999998,-0.08194000000000001,-3.9844999999999993,4.097,0,0,1.502
14:04:49.889960,left,3,2,heart,0.42656,0.43194,0.05625,0.11389,-0.07344,-0.06806000000000001,-3.672,3.4030000000000005,0,0,1.71
14:04:50.100208,left,4,2,heart,0.43437,0.44861,0.05625,0.11389,-0.06563000000000002,-0.05138999999999999,-3.281500000000001,2.5694999999999997,0,0,1.92
14:04:50.315421,left,5,2,heart,0.44219,0.45972,0.05625,0.11389,-0.05780999999999997,-0.04027999999999998,-2.8904999999999985,2.0139999999999993,0,0,2.135
14:04:50.538152,left,6,2,heart,0.44844,0.46806,0.05625,0.11389,-0.051559999999999995,-0.031940000000000024,-2.578,1.5970000000000013,0,0,2.358
14:04:50.748687,left,7,2,heart,0.45391,0.47639,0.05781,0.11389,-0.04609000000000002,-0.02361000000000002,-2.304500000000001,1.180500000000001,0,0,2.568
14:04:50.954881,left,8,2,heart,0.45937,0.48194,0.05625,0.11389,-0.04063,-0.01806000000000002,-2.0315,0.903000000000001,0,0,2.775
14:04:51.163990,left,9,2,heart,0.4625,0.4875,0.05625,0.11389,-0.03749999999999998,-0.012500000000000011,-1.874999999999999,0.6250000000000006,0,0,2.984
14:04:51.366011,left,10,2,heart,0.46641,0.49028,0.05781,0.11389,-0.03359000000000001,-0.009720000000000006,-1.6795000000000004,0.4860000000000003,0,0,3.186
14:04:51.571425,left,11,2,heart,0.46875,0.49306,0.05625,0.11389,-0.03125,-0.006940000000000002,-1.5625,0.3470000000000001,0,0,3.391
14:04:51.781724,left,12,2,heart,0.47344,0.49306,0.05625,0.11389,-0.026559999999999973,-0.006940000000000002,-1.3279999999999985,0.3470000000000001,0,0,3.601
14:04:51.988207,left,13,2,heart,0.475,0.49583,0.05625,0.11389,-0.025000000000000022,-0.004170000000000007,-1.250000000000001,0.20850000000000035,0,0,3.808
14:04:52.191159,left,14,2,heart,0.47812,0.49583,0.05625,0.11389,-0.02188000000000001,-0.004170000000000007,-1.0940000000000005,0.20850000000000035,0,0,4.011
14:04:52.397543,left,15,2,heart,0.47969,0.49861,0.05625,0.11389,-0.020309999999999995,-0.0013900000000000023,-1.0154999999999998,0.06950000000000012,0,0,4.217
14:04:52.602776,left,16,2,heart,0.48203,0.49861,0.05781,0.11389,-0.017969999999999986,-0.0013900000000000023,-0.8984999999999993,0.06950000000000012,0,0,4.422
14:04:52.817015,left,17,2,heart,0.48438,0.49861,0.05625,0.11389,-0.015620000000000023,-0.0013900000000000023,-0.7810000000000011,0.06950000000000012,0,0,4.637
14:04:53.023013,left,18,2,heart,0.48516,0.49861,0.05781,0.11389,-0.01484000000000002,-0.0013900000000000023,-0.742000000000001,0.06950000000000012,0,0,4.843
14:04:53.238003,left,19,2,heart,0.48672,0.49861,0.05781,0.11389,-0.013280000000000014,-0.0013900000000000023,-0.6640000000000007,0.06950000000000012,0,0,5.058
14:04:53.440015,left,20,2,heart,0.48828,0.50139,0.05781,0.11389,-0.011720000000000008,0.0013900000000000023,-0.5860000000000004,-0.06950000000000012,0,0,5.26
14:04:53.643857,left,21,2,heart,0.48984,0.50139,0.05781,0.11389,-0.010160000000000002,0.0013900000000000023,-0.5080000000000001,-0.06950000000000012,0,0,5.464
14:04:53.846336,left,22,2,heart,0.49062,0.50139,0.05625,0.11389,-0.00938,0.0013900000000000023,-0.469,-0.06950000000000012,0,0,5.666
14:04:54.020052,left,22,2,heart,0.49062,0.50139,0.05625,0.11389,-0.00938,0.0013900000000000023,0,0,1,1,5.84
14:04:55.560738,center,0,3,heart,0.5,0.39583,0.06875,0.125,0.0,-0.10416999999999998,-0.0,5.208499999999999,0,0,1.388
14:04:55.775448,center,1,3,heart,0.5,0.40139,0.06875,0.125,0.0,-0.09860999999999998,-0.0,4.9304999999999986,0,0,1.603
14:04:55.979344,center,2,3,heart,0.5,0.41528,0.06875,0.125,0.0,-0.08472000000000002,-0.0,4.236000000000001,0,0,1.807
14:04:56.182851,center,3,3,heart,0.49922,0.4375,0.07031,0.125,-0.0007800000000000029,-0.0625,-0.039000000000000146,3.125,0,0,2.01
14:04:56.386795,center,4,3,heart,0.49922,0.44722,0.07031,0.12222,-0.0007800000000000029,-0.052779999999999994,-0.039000000000000146,2.639,0,0,2.214
14:04:56.590307,center,5,3,heart,0.49922,0.45556,0.07031,0.12222,-0.0007800000000000029,-0.04443999999999998,-0.039000000000000146,2.221999999999999,0,0,2.418
14:04:56.794382,center,6,3,heart,0.49922,0.46528,0.07031,0.125,-0.0007800000000000029,-0.03471999999999997,-0.039000000000000146,1.7359999999999987,0,0,2.622
14:04:56.999071,center,7,3,heart,0.49922,0.47222,0.07031,0.12222,-0.0007800000000000029,-0.027780000000000027,-0.039000000000000146,1.3890000000000013,0,0,2.827
14:04:57.201488,center,8,3,heart,0.49922,0.47778,0.07031,0.12222,-0.0007800000000000029,-0.022220000000000018,-0.039000000000000146,1.1110000000000009,0,0,3.029
14:04:57.402927,center,9,3,heart,0.49922,0.48333,0.07031,0.12222,-0.0007800000000000029,-0.016670000000000018,-0.039000000000000146,0.8335000000000009,0,0,3.231
14:04:57.606161,center,10,3,heart,0.49922,0.48611,0.07031,0.12222,-0.0007800000000000029,-0.013890000000000013,-0.039000000000000146,0.6945000000000007,0,0,3.434
14:04:57.808718,center,11,3,heart,0.49922,0.48889,0.07031,0.12222,-0.0007800000000000029,-0.011110000000000009,-0.039000000000000146,0.5555000000000004,0,0,3.636
14:04:58.011282,center,12,3,heart,0.49844,0.49028,0.06875,0.125,-0.0015600000000000058,-0.009720000000000006,-0.07800000000000029,0.4860000000000003,0,0,3.839
14:04:58.178351,center,12,3,heart,0.49844,0.49028,0.06875,0.125,-0.0015600000000000058,-0.009720000000000006,0,0,1,1,4.006
14:04:59.486225,right,0,3,heart,0.60625,0.38472,0.05625,0.11389,0.10624999999999996,-0.11528,5.312499999999998,5.763999999999999,0,0,1.148
14:04:59.700632,right,1,3,heart,0.60156,0.39167,0.05625,0.11111,0.10155999999999998,-0.10832999999999998,5.077999999999999,5.416499999999999,0,0,1.363
14:04:59.909873,right,2,2,heart,0.59219,0.40833,0.05625,0.11111,0.09219,-0.09166999999999997,4.6095,4.583499999999999,0,0,1.572
14:05:00.115442,right,3,2,heart,0.58359,0.42083,0.05469,0.10833,0.08359000000000005,-0.07917000000000002,4.179500000000003,3.958500000000001,0,0,1.778
14:05:00.330881,right,4,2,heart,0.57109,0.44028,0.05469,0.10833,0.07108999999999999,-0.059719999999999995,3.554499999999999,2.9859999999999998,0,0,1.993
14:05:00.546032,right,5,2,heart,0.56328,0.45417,0.05469,0.10833,0.06328,-0.04582999999999998,3.164,2.291499999999999,0,0,2.208
14:05:00.758871,right,6,2,heart,0.55703,0.4625,0.05469,0.10833,0.057030000000000025,-0.03749999999999998,2.8515000000000015,1.874999999999999,0,0,2.421
14:05:00.962948,right,7,2,heart,0.55156,0.46944,0.05625,0.11111,0.05156000000000005,-0.030559999999999976,2.5780000000000025,1.5279999999999987,0,0,2.625
14:05:01.164998,right,8,2,heart,0.54531,0.475,0.05313,0.11111,0.04530999999999996,-0.025000000000000022,2.265499999999998,1.250000000000001,0,0,2.827
14:05:01.365465,right,9,2,heart,0.54062,0.47917,0.05625,0.10833,0.04061999999999999,-0.020830000000000015,2.0309999999999997,1.0415000000000008,0,0,3.028
14:05:01.570852,right,10,2,heart,0.5375,0.48333,0.05625,0.11111,0.03749999999999998,-0.016670000000000018,1.874999999999999,0.8335000000000009,0,0,3.233
14:05:01.771959,right,11,2,heart,0.53359,0.48611,0.05469,0.11111,0.03359000000000001,-0.013890000000000013,1.6795000000000004,0.6945000000000007,0,0,3.434
